version,msa_cbsa_name,carrier_plan_name,billing_class,setting_type,total_weighted_rate,pct_codebasket_spend_in_postprocess,pct_greenyellow_spend_total,n_npi_greenyellow,n_billingcodes_greenyellow,n_rates_greenyellow,anchor_total_weighted_rate,anchor_carrier_plan_name,pct_diff_from_anchor,outlier_check
v7,"Akron, OH MSA",Aetna Open Choice PPO,institutional,inpatient,974889,99.27,95.74,15,659,4494,975995,Aetna Choice POS,-0.001,0
v7,"Akron, OH MSA",Aetna Open Choice PPO,institutional,outpatient,2060113,95.95,48.1,21,982,5027,2064550,Aetna Choice POS,-0.002,0
v7,"Akron, OH MSA",Aetna Open Choice PPO,professional,outpatient,2719506,90.87,67.44,4413,1709,184051,2614566,BCBS PPO,0.04,0
v7,"Akron, OH MSA",BCBS PPO,TOTAL,TOTAL,5799311,0.0,62.94,5181,2694,323179,5759179,Aetna Choice POS,0.007,0
v7,"Akron, OH MSA",BCBS PPO,institutional,inpatient,1022671,0.0,95.62,10,652,3391,975995,Aetna Choice POS,0.048,0
v7,"Akron, OH MSA",BCBS PPO,institutional,outpatient,2162075,0.0,43.57,821,718,5004,2064550,Aetna Choice POS,0.047,0
v7,"Akron, OH MSA",BCBS PPO,professional,outpatient,2614566,0.0,66.17,5144,1712,314784,2614566,BCBS PPO,0,0
v7,"Akron, OH MSA",Cigna LocalPlus,TOTAL,TOTAL,5787705,87.83,59.3,3661,2801,275220,5759179,Aetna Choice POS,0.005,0
v7,"Akron, OH MSA",Cigna LocalPlus,institutional,inpatient,1061779,86.87,85.78,14,658,4768,975995,Aetna Choice POS,0.088,0
v7,"Akron, OH MSA",Cigna LocalPlus,institutional,outpatient,2099052,84.26,38.5,29,816,2779,2064550,Aetna Choice POS,0.017,0
v7,"Akron, OH MSA",Cigna LocalPlus,professional,outpatient,2626874,91.8,65.21,3630,1740,267673,2614566,BCBS PPO,0.005,0
v7,"Akron, OH MSA",Cigna OAP,TOTAL,TOTAL,5768822,83.4,57.14,3675,2700,273992,5759179,Aetna Choice POS,0.002,0
v7,"Akron, OH MSA",Cigna OAP,institutional,inpatient,1055237,84.59,83.54,14,641,4743,975995,Aetna Choice POS,0.081,0
v7,"Akron, OH MSA",Cigna OAP,institutional,outpatient,2091276,75.66,34.72,31,730,2646,2064550,Aetna Choice POS,0.013,0
v7,"Akron, OH MSA",Cigna OAP,professional,outpatient,2622308,90.34,64.4,3643,1696,266603,2614566,BCBS PPO,0.003,0
v7,"Akron, OH MSA",Cigna PPO,TOTAL,TOTAL,5795134,83.09,56.62,3675,2703,272706,5759179,Aetna Choice POS,0.006,0
v7,"Akron, OH MSA",Cigna PPO,institutional,inpatient,1092623,85.03,83.99,11,642,3629,975995,Aetna Choice POS,0.119,1
v7,"Akron, OH MSA",Cigna PPO,institutional,outpatient,2079066,74.58,32.38,30,725,2478,2064550,Aetna Choice POS,0.007,0
v7,"Akron, OH MSA",Cigna PPO,professional,outpatient,2623444,90.29,64.43,3643,1698,266599,2614566,BCBS PPO,0.003,0
v7,"Akron, OH MSA",UHC Choice POS Plus,TOTAL,TOTAL,5844759,77.35,51.91,3196,2431,266849,5759179,Aetna Choice POS,0.015,0
v7,"Akron, OH MSA",UHC Choice POS Plus,institutional,inpatient,1054394,99.51,97.09,18,662,6375,975995,Aetna Choice POS,0.08,0
v7,"Akron, OH MSA",UHC Choice POS Plus,institutional,outpatient,2141162,73.87,33.29,24,827,7196,2064550,Aetna Choice POS,0.037,0
v7,"Akron, OH MSA",UHC Choice POS Plus,professional,outpatient,2649203,69.62,48.99,3168,1188,253278,2614566,BCBS PPO,0.013,0
v7,"Akron, OH MSA",UHC POS,TOTAL,TOTAL,5848895,77.4,51.91,3161,2424,264483,5759179,Aetna Choice POS,0.016,0
v7,"Akron, OH MSA",UHC POS,institutional,inpatient,1054401,99.51,97.09,18,662,6375,975995,Aetna Choice POS,0.08,0
v7,"Akron, OH MSA",UHC POS,institutional,outpatient,2141162,73.87,33.29,24,827,7196,2064550,Aetna Choice POS,0.037,0
v7,"Akron, OH MSA",UHC POS,professional,outpatient,2653331,69.75,49,3133,1182,250912,2614566,BCBS PPO,0.015,0
v7,"Akron, OH MSA",UHC PPO,TOTAL,TOTAL,5847030,77.13,51.86,3162,2420,264062,5759179,Aetna Choice POS,0.015,0
v7,"Akron, OH MSA",UHC PPO,institutional,inpatient,1054772,99.51,97.1,18,662,6373,975995,Aetna Choice POS,0.081,0
v7,"Akron, OH MSA",UHC PPO,institutional,outpatient,2137849,73.23,33.14,25,816,7077,2064550,Aetna Choice POS,0.036,0
v7,"Akron, OH MSA",UHC PPO,professional,outpatient,2654410,69.71,48.97,3134,1182,250612,2614566,BCBS PPO,0.015,0
v7,"Albany, GA MSA",Aetna Choice POS,TOTAL,TOTAL,6355875,44.09,34.66,569,1727,63494,6049483,Cigna OAP,0.051,0
v7,"Albany, GA MSA",Aetna Choice POS,institutional,inpatient,1360471,24.5,18.4,1,24,24,1360471,Aetna Choice POS,0,0
v7,"Albany, GA MSA",Aetna Choice POS,institutional,outpatient,2029391,0.0,0,0,0,0,2021150,UHC Choice POS Plus,0.004,0
v7,"Albany, GA MSA",Aetna Choice POS,professional,outpatient,2966014,90.96,65.84,568,1703,63470,2648411,Cigna OAP,0.12,1
v7,"Albany, GA MSA",Aetna Open Choice PPO,TOTAL,TOTAL,6356103,44.09,34.66,569,1726,63475,6049483,Cigna OAP,0.051,0
v7,"Albany, GA MSA",Aetna Open Choice PPO,institutional,inpatient,1360471,24.5,18.4,1,24,24,1360471,Aetna Choice POS,0,0
v7,"Albany, GA MSA",Aetna Open Choice PPO,institutional,outpatient,2029391,0.0,0,0,0,0,2021150,UHC Choice POS Plus,0.004,0
v7,"Albany, GA MSA",Aetna Open Choice PPO,professional,outpatient,2966242,90.96,65.82,568,1702,63451,2648411,Cigna OAP,0.12,1
v7,"Albany, GA MSA",BCBS PPO,TOTAL,TOTAL,6094046,0.0,39.16,710,1956,104270,6049483,Cigna OAP,0.007,0
v7,"Albany, GA MSA",BCBS PPO,institutional,inpatient,1375836,0.0,33.47,4,97,118,1360471,Aetna Choice POS,0.011,0
v7,"Albany, GA MSA",BCBS PPO,institutional,outpatient,2040238,0.0,12.22,17,476,3403,2021150,UHC Choice POS Plus,0.009,0
v7,"Albany, GA MSA",BCBS PPO,professional,outpatient,2677972,0.0,62.6,694,1584,100749,2648411,Cigna OAP,0.011,0
v7,"Albany, GA MSA",Cigna LocalPlus,TOTAL,TOTAL,6054460,44.49,31.73,417,1922,70650,6049483,Cigna OAP,0.001,0
v7,"Albany, GA MSA",Cigna LocalPlus,institutional,inpatient,1369053,2.74,0.14,1,5,5,1360471,Aetna Choice POS,0.006,0
v7,"Albany, GA MSA",Cigna LocalPlus,institutional,outpatient,2031938,27.48,12.9,12,474,1289,2021150,UHC Choice POS Plus,0.005,0
v7,"Albany, GA MSA",Cigna LocalPlus,professional,outpatient,2653470,87.63,62.45,404,1691,69356,2648411,Cigna OAP,0.002,0
v7,"Albany, GA MSA",Cigna OAP,TOTAL,TOTAL,6049483,43.12,31.02,433,1886,73394,6049483,Cigna OAP,0,0
v7,"Albany, GA MSA",Cigna OAP,institutional,inpatient,1369053,2.74,0.14,1,5,5,1360471,Aetna Choice POS,0.006,0
v7,"Albany, GA MSA",Cigna OAP,institutional,outpatient,2032020,25.82,11.76,12,468,1282,2021150,UHC Choice POS Plus,0.005,0
v7,"Albany, GA MSA",Cigna OAP,professional,outpatient,2648411,85.73,61.76,420,1653,72107,2648411,Cigna OAP,0,0
v7,"Albany, GA MSA",Cigna PPO,TOTAL,TOTAL,6050010,43.16,31.05,431,1895,73427,6049483,Cigna OAP,0,0
v7,"Albany, GA MSA",Cigna PPO,institutional,inpatient,1369053,2.74,0.14,1,5,5,1360471,Aetna Choice POS,0.006,0
v7,"Albany, GA MSA",Cigna PPO,institutional,outpatient,2032020,25.82,11.76,12,468,1282,2021150,UHC Choice POS Plus,0.005,0
v7,"Albany, GA MSA",Cigna PPO,professional,outpatient,2648938,85.82,61.83,418,1663,72140,2648411,Cigna OAP,0,0
v7,"Albany, GA MSA",UHC Choice POS Plus,TOTAL,TOTAL,6144027,44.23,31.78,445,1583,71045,6049483,Cigna OAP,0.016,0
v7,"Albany, GA MSA",UHC Choice POS Plus,institutional,inpatient,1368526,33.21,25.26,1,42,42,1360471,Aetna Choice POS,0.006,0
v7,"Albany, GA MSA",UHC Choice POS Plus,institutional,outpatient,2021150,20.76,6.97,4,358,1419,2021150,UHC Choice POS Plus,0,0
v7,"Albany, GA MSA",UHC Choice POS Plus,professional,outpatient,2754351,71.89,53.24,441,1237,69584,2648411,Cigna OAP,0.04,0
v7,"Albany, GA MSA",UHC POS,TOTAL,TOTAL,6150457,43.32,30.99,440,1573,70211,6049483,Cigna OAP,0.017,0
v7,"Albany, GA MSA",UHC POS,institutional,inpatient,1368526,33.21,25.26,1,42,42,1360471,Aetna Choice POS,0.006,0
v7,"Albany, GA MSA",UHC POS,institutional,outpatient,2021150,20.76,6.97,4,358,1419,2021150,UHC Choice POS Plus,0,0
v7,"Albany, GA MSA",UHC POS,professional,outpatient,2760781,69.54,51.41,436,1227,68750,2648411,Cigna OAP,0.042,0
v7,"Albany, GA MSA",UHC PPO,TOTAL,TOTAL,6150275,43.32,30.99,440,1572,69733,6049483,Cigna OAP,0.017,0
v7,"Albany, GA MSA",UHC PPO,institutional,inpatient,1368526,33.21,25.26,1,42,42,1360471,Aetna Choice POS,0.006,0
v7,"Albany, GA MSA",UHC PPO,institutional,outpatient,2021150,20.76,6.97,4,358,1419,2021150,UHC Choice POS Plus,0,0
v7,"Albany, GA MSA",UHC PPO,professional,outpatient,2760599,69.55,51.41,436,1226,68272,2648411,Cigna OAP,0.042,0
v7,"Albany-Schenectady-Troy, NY MSA",Aetna Choice POS,TOTAL,TOTAL,6217489,94.79,63.14,6227,2726,308219,6003897,Cigna OAP,0.036,0
v7,"Albany-Schenectady-Troy, NY MSA",Aetna Choice POS,institutional,inpatient,1549015,100.0,87.51,14,556,3985,1356111,Cigna OAP,0.142,1
v7,"Albany-Schenectady-Troy, NY MSA",Aetna Choice POS,institutional,outpatient,1876611,93.79,41.71,32,1164,9293,1876611,Aetna Choice POS,0,0
v7,"Albany-Schenectady-Troy, NY MSA",Aetna Choice POS,professional,outpatient,2791863,92.03,64.01,6204,1608,294941,2756581,Cigna OAP,0.013,0
v7,"Albany-Schenectady-Troy, NY MSA",Aetna Open Choice PPO,TOTAL,TOTAL,6221372,94.77,62.9,6217,2723,305680,6003897,Cigna OAP,0.036,0
v7,"Albany-Schenectady-Troy, NY MSA",Aetna Open Choice PPO,institutional,inpatient,1549827,100.0,87.65,14,557,3989,1356111,Cigna OAP,0.143,1
v7,"Albany-Schenectady-Troy, NY MSA",Aetna Open Choice PPO,institutional,outpatient,1876611,93.79,41.71,32,1164,9293,1876611,Aetna Choice POS,0,0
v7,"Albany-Schenectady-Troy, NY MSA",Aetna Open Choice PPO,professional,outpatient,2794933,92.0,63.4,6194,1601,292398,2756581,Cigna OAP,0.014,0
v7,"Albany-Schenectady-Troy, NY MSA",Anthem BCBS NY Empire PPO,TOTAL,TOTAL,6239290,82.69,49.59,7142,2128,367131,6003897,Cigna OAP,0.039,0
v7,"Albany-Schenectady-Troy, NY MSA",Anthem BCBS NY Empire PPO,institutional,inpatient,1566268,94.22,64.88,9,374,780,1356111,Cigna OAP,0.155,1
v7,"Albany-Schenectady-Troy, NY MSA",Anthem BCBS NY Empire PPO,institutional,outpatient,1872563,62.8,20.28,50,591,4066,1876611,Aetna Choice POS,-0.002,0
v7,"Albany-Schenectady-Troy, NY MSA",Anthem BCBS NY Empire PPO,professional,outpatient,2800460,90.38,60.64,7114,1377,362285,2756581,Cigna OAP,0.016,0
v7,"Albany-Schenectady-Troy, NY MSA",BCBS PPO,TOTAL,TOTAL,6126133,0.0,20.21,2396,1105,16175,6003897,Cigna OAP,0.02,0
v7,"Albany-Schenectady-Troy, NY MSA",BCBS PPO,institutional,inpatient,1449283,0.0,24.64,2,94,126,1356111,Cigna OAP,0.069,0
v7,"Albany-Schenectady-Troy, NY MSA",BCBS PPO,institutional,outpatient,1892716,0.0,27.91,26,653,2750,1876611,Aetna Choice POS,0.009,0
v7,"Albany-Schenectady-Troy, NY MSA",BCBS PPO,professional,outpatient,2784134,0.0,12.68,2370,486,13299,2756581,Cigna OAP,0.01,0
v7,"Albany-Schenectady-Troy, NY MSA",Cigna LocalPlus,TOTAL,TOTAL,5741549,72.49,43.1,1212,2011,59491,6003897,Cigna OAP,-0.044,0
v7,"Albany-Schenectady-Troy, NY MSA",Cigna LocalPlus,institutional,inpatient,1194351,93.61,76.15,2,489,517,1356111,Cigna OAP,-0.119,1
v7,"Albany-Schenectady-Troy, NY MSA",Cigna LocalPlus,institutional,outpatient,1888391,70.7,26.91,13,747,1701,1876611,Aetna Choice POS,0.006,0
v7,"Albany-Schenectady-Troy, NY MSA",Cigna LocalPlus,professional,outpatient,2658807,62.27,39.76,1200,1035,57273,2756581,Cigna OAP,-0.035,0
v7,"Albany-Schenectady-Troy, NY MSA",Cigna OAP,TOTAL,TOTAL,6003897,36.34,17.52,1392,1073,52662,6003897,Cigna OAP,0,0
v7,"Albany-Schenectady-Troy, NY MSA",Cigna OAP,institutional,inpatient,1356111,29.08,21.29,2,120,141,1356111,Cigna OAP,0,0
v7,"Albany-Schenectady-Troy, NY MSA",Cigna OAP,institutional,outpatient,1891205,54.06,18.25,13,368,935,1876611,Aetna Choice POS,0.008,0
v7,"Albany-Schenectady-Troy, NY MSA",Cigna OAP,professional,outpatient,2756581,26.43,15.16,1380,652,51586,2756581,Cigna OAP,0,0
v7,"Albany-Schenectady-Troy, NY MSA",Cigna PPO,TOTAL,TOTAL,6003565,36.47,17.59,1398,1080,51929,6003897,Cigna OAP,0,0
v7,"Albany-Schenectady-Troy, NY MSA",Cigna PPO,institutional,inpatient,1356111,29.08,21.29,2,120,141,1356111,Cigna OAP,0,0
v7,"Albany-Schenectady-Troy, NY MSA",Cigna PPO,institutional,outpatient,1891113,54.08,18.27,13,370,943,1876611,Aetna Choice POS,0.008,0
v7,"Albany-Schenectady-Troy, NY MSA",Cigna PPO,professional,outpatient,2756341,26.74,15.3,1386,658,50845,2756581,Cigna OAP,0,0
v7,"Albany-Schenectady-Troy, NY MSA",UHC Choice POS Plus,TOTAL,TOTAL,6069715,63.33,38.89,4499,1829,305118,6003897,Cigna OAP,0.011,0
v7,"Albany-Schenectady-Troy, NY MSA",UHC Choice POS Plus,institutional,inpatient,1370172,42.99,12.77,2,221,440,1356111,Cigna OAP,0.01,0
v7,"Albany-Schenectady-Troy, NY MSA",UHC Choice POS Plus,institutional,outpatient,1878277,70.3,41.4,26,755,5735,1876611,Aetna Choice POS,0.001,0
v7,"Albany-Schenectady-Troy, NY MSA",UHC Choice POS Plus,professional,outpatient,2821266,69.96,49.91,4481,1134,298943,2756581,Cigna OAP,0.023,0
v7,"Albany-Schenectady-Troy, NY MSA",UHC POS,TOTAL,TOTAL,6072430,63.31,38.87,4479,1815,303167,6003897,Cigna OAP,0.011,0
v7,"Albany-Schenectady-Troy, NY MSA",UHC POS,institutional,inpatient,1370172,42.99,12.77,2,221,440,1356111,Cigna OAP,0.01,0
v7,"Albany-Schenectady-Troy, NY MSA",UHC POS,institutional,outpatient,1878277,70.3,41.4,26,755,5735,1876611,Aetna Choice POS,0.001,0
v7,"Albany-Schenectady-Troy, NY MSA",UHC POS,professional,outpatient,2823982,69.9,49.84,4461,1120,296992,2756581,Cigna OAP,0.024,0
v7,"Albany-Schenectady-Troy, NY MSA",UHC PPO,TOTAL,TOTAL,6069121,62.99,38.82,4464,1810,303332,6003897,Cigna OAP,0.011,0
v7,"Albany-Schenectady-Troy, NY MSA",UHC PPO,institutional,inpatient,1370172,42.99,12.77,2,221,440,1356111,Cigna OAP,0.01,0
v7,"Albany-Schenectady-Troy, NY MSA",UHC PPO,institutional,outpatient,1878277,70.3,41.4,26,755,5735,1876611,Aetna Choice POS,0.001,0
v7,"Albany-Schenectady-Troy, NY MSA",UHC PPO,professional,outpatient,2820672,69.15,49.76,4446,1115,297157,2756581,Cigna OAP,0.023,0
v7,"Albuquerque, NM MSA",Aetna Choice POS,TOTAL,TOTAL,6462268,93.58,62.21,4883,2688,189994,6119390,Cigna OAP,0.056,0
v7,"Albuquerque, NM MSA",Aetna Choice POS,institutional,inpatient,1421675,97.66,88.45,8,648,1980,1115174,Cigna OAP,0.275,1
v7,"Albuquerque, NM MSA",Aetna Choice POS,institutional,outpatient,1977846,92.66,44.18,15,1044,4785,1977846,Aetna Choice POS,0,0
v7,"Albuquerque, NM MSA",Aetna Choice POS,professional,outpatient,3062748,91.97,61.67,4872,1511,183229,2925061,BCBS PPO,0.047,0
v7,"Albuquerque, NM MSA",Aetna Open Choice PPO,TOTAL,TOTAL,6457971,93.58,62.09,4883,2678,189544,6119390,Cigna OAP,0.055,0
v7,"Albuquerque, NM MSA",Aetna Open Choice PPO,institutional,inpatient,1421675,97.66,88.45,8,648,1980,1115174,Cigna OAP,0.275,1
v7,"Albuquerque, NM MSA",Aetna Open Choice PPO,institutional,outpatient,1977846,92.66,44.18,15,1044,4785,1977846,Aetna Choice POS,0,0
v7,"Albuquerque, NM MSA",Aetna Open Choice PPO,professional,outpatient,3058450,91.95,61.42,4872,1502,182779,2925061,BCBS PPO,0.046,0
v7,"Albuquerque, NM MSA",BCBS PPO,TOTAL,TOTAL,6155224,0.0,64,8040,2679,252049,6119390,Cigna OAP,0.006,0
v7,"Albuquerque, NM MSA",BCBS PPO,institutional,inpatient,1135843,0.0,93.13,6,643,3084,1115174,Cigna OAP,0.019,0
v7,"Albuquerque, NM MSA",BCBS PPO,institutional,outpatient,2094320,0.0,58.67,22,1132,6713,1977846,Aetna Choice POS,0.059,0
v7,"Albuquerque, NM MSA",BCBS PPO,professional,outpatient,2925061,0.0,56.5,8021,1398,242252,2925061,BCBS PPO,0,0
v7,"Albuquerque, NM MSA",Cigna LocalPlus,TOTAL,TOTAL,5896445,57.22,37.51,1209,1919,44868,6119390,Cigna OAP,-0.036,0
v7,"Albuquerque, NM MSA",Cigna LocalPlus,institutional,inpatient,996251,85.78,82.17,1,626,626,1115174,Cigna OAP,-0.107,1
v7,"Albuquerque, NM MSA",Cigna LocalPlus,institutional,outpatient,1936270,60.23,32.12,16,519,616,1977846,Aetna Choice POS,-0.021,0
v7,"Albuquerque, NM MSA",Cigna LocalPlus,professional,outpatient,2963924,43.07,26.02,1194,985,43626,2925061,BCBS PPO,0.013,0
v7,"Albuquerque, NM MSA",Cigna OAP,TOTAL,TOTAL,6119390,25.02,16.25,1250,738,41606,6119390,Cigna OAP,0,0
v7,"Albuquerque, NM MSA",Cigna OAP,institutional,inpatient,1115174,39.61,36.48,1,62,62,1115174,Cigna OAP,0,0
v7,"Albuquerque, NM MSA",Cigna OAP,institutional,outpatient,2019481,18.57,7.21,16,105,146,1977846,Aetna Choice POS,0.021,0
v7,"Albuquerque, NM MSA",Cigna OAP,professional,outpatient,2984736,23.48,14.81,1235,602,41398,2925061,BCBS PPO,0.02,0
v7,"Albuquerque, NM MSA",Cigna PPO,TOTAL,TOTAL,6078608,79.77,54.58,4551,2509,289305,6119390,Cigna OAP,-0.007,0
v7,"Albuquerque, NM MSA",Cigna PPO,institutional,inpatient,1148634,87.59,85.87,3,629,1210,1115174,Cigna OAP,0.03,0
v7,"Albuquerque, NM MSA",Cigna PPO,institutional,outpatient,1977707,64.03,31.38,35,731,2561,1977846,Aetna Choice POS,0,0
v7,"Albuquerque, NM MSA",Cigna PPO,professional,outpatient,2952266,88.52,57.94,4517,1485,285534,2925061,BCBS PPO,0.009,0
v7,"Albuquerque, NM MSA",UHC Choice POS Plus,TOTAL,TOTAL,6404651,81.44,57.8,4309,2451,280750,6119390,Cigna OAP,0.047,0
v7,"Albuquerque, NM MSA",UHC Choice POS Plus,institutional,inpatient,1225715,97.03,95.16,13,656,4689,1115174,Cigna OAP,0.099,0
v7,"Albuquerque, NM MSA",UHC Choice POS Plus,institutional,outpatient,2075310,87.6,49.2,21,1031,7606,1977846,Aetna Choice POS,0.049,0
v7,"Albuquerque, NM MSA",UHC Choice POS Plus,professional,outpatient,3103625,69.1,48.79,4290,1148,268455,2925061,BCBS PPO,0.061,0
v7,"Albuquerque, NM MSA",UHC POS,TOTAL,TOTAL,6404493,81.43,57.79,4258,2447,277837,6119390,Cigna OAP,0.047,0
v7,"Albuquerque, NM MSA",UHC POS,institutional,inpatient,1225715,97.03,95.16,13,656,4689,1115174,Cigna OAP,0.099,0
v7,"Albuquerque, NM MSA",UHC POS,institutional,outpatient,2075310,87.6,49.2,21,1031,7606,1977846,Aetna Choice POS,0.049,0
v7,"Albuquerque, NM MSA",UHC POS,professional,outpatient,3103468,69.07,48.78,4239,1144,265542,2925061,BCBS PPO,0.061,0
v7,"Albuquerque, NM MSA",UHC PPO,TOTAL,TOTAL,6402726,81.42,57.99,4250,2461,278824,6119390,Cigna OAP,0.046,0
v7,"Albuquerque, NM MSA",UHC PPO,institutional,inpatient,1225715,97.03,95.16,13,656,4689,1115174,Cigna OAP,0.099,0
v7,"Albuquerque, NM MSA",UHC PPO,institutional,outpatient,2072971,87.56,49.78,21,1044,7661,1977846,Aetna Choice POS,0.048,0
v7,"Albuquerque, NM MSA",UHC PPO,professional,outpatient,3104040,69.08,48.8,4231,1146,266474,2925061,BCBS PPO,0.061,0
v7,"Alexandria, LA MSA",Aetna Choice POS,TOTAL,TOTAL,5382121,82.99,53.93,829,2711,99586,5297513,UHC Choice POS Plus,0.016,0
v7,"Alexandria, LA MSA",Aetna Choice POS,institutional,inpatient,865328,95.52,85.41,5,623,1911,843047,UHC Choice POS Plus,0.026,0
v7,"Alexandria, LA MSA",Aetna Choice POS,institutional,outpatient,2026762,69.87,28.95,13,835,2151,2010175,BCBS PPO,0.008,0
v7,"Alexandria, LA MSA",Aetna Choice POS,professional,outpatient,2490031,90.4,63.32,821,1620,95524,2365728,BCBS PPO,0.053,0
v7,"Alexandria, LA MSA",Aetna Open Choice PPO,TOTAL,TOTAL,5384544,83.0,53.87,830,2710,99829,5297513,UHC Choice POS Plus,0.016,0
v7,"Alexandria, LA MSA",Aetna Open Choice PPO,institutional,inpatient,865328,95.52,85.41,5,623,1911,843047,UHC Choice POS Plus,0.026,0
v7,"Alexandria, LA MSA",Aetna Open Choice PPO,institutional,outpatient,2026762,69.87,28.95,13,835,2151,2010175,BCBS PPO,0.008,0
v7,"Alexandria, LA MSA",Aetna Open Choice PPO,professional,outpatient,2492454,90.42,63.19,822,1620,95767,2365728,BCBS PPO,0.054,0
v7,"Alexandria, LA MSA",BCBS PPO,TOTAL,TOTAL,5340019,0.0,61.07,960,2800,122374,5297513,UHC Choice POS Plus,0.008,0
v7,"Alexandria, LA MSA",BCBS PPO,institutional,inpatient,964116,0.0,85.86,4,627,2016,843047,UHC Choice POS Plus,0.144,1
v7,"Alexandria, LA MSA",BCBS PPO,institutional,outpatient,2010175,0.0,50.21,7,1156,5323,2010175,BCBS PPO,0,0
v7,"Alexandria, LA MSA",BCBS PPO,professional,outpatient,2365728,0.0,60.2,953,1660,115035,2365728,BCBS PPO,0,0
v7,"Alexandria, LA MSA",Cigna LocalPlus,TOTAL,TOTAL,5563075,84.46,56.43,620,2589,93118,5297513,UHC Choice POS Plus,0.05,0
v7,"Alexandria, LA MSA",Cigna LocalPlus,institutional,inpatient,1105055,96.39,90.51,3,641,1887,843047,UHC Choice POS Plus,0.311,1
v7,"Alexandria, LA MSA",Cigna LocalPlus,institutional,outpatient,2084554,76.15,32.77,12,706,1361,2010175,BCBS PPO,0.037,0
v7,"Alexandria, LA MSA",Cigna LocalPlus,professional,outpatient,2373466,86.32,61.34,609,1630,89870,2365728,BCBS PPO,0.003,0
v7,"Alexandria, LA MSA",Cigna OAP,TOTAL,TOTAL,5563212,82.67,55.52,622,2549,93213,5297513,UHC Choice POS Plus,0.05,0
v7,"Alexandria, LA MSA",Cigna OAP,institutional,inpatient,1105055,96.39,90.51,3,641,1887,843047,UHC Choice POS Plus,0.311,1
v7,"Alexandria, LA MSA",Cigna OAP,institutional,outpatient,2082706,72.57,30.87,12,662,1315,2010175,BCBS PPO,0.036,0
v7,"Alexandria, LA MSA",Cigna OAP,professional,outpatient,2375452,85.39,60.86,611,1607,90011,2365728,BCBS PPO,0.004,0
v7,"Alexandria, LA MSA",Cigna PPO,TOTAL,TOTAL,5563547,82.67,55.5,622,2547,93193,5297513,UHC Choice POS Plus,0.05,0
v7,"Alexandria, LA MSA",Cigna PPO,institutional,inpatient,1105055,96.39,90.51,3,641,1887,843047,UHC Choice POS Plus,0.311,1
v7,"Alexandria, LA MSA",Cigna PPO,institutional,outpatient,2082706,72.57,30.87,12,662,1315,2010175,BCBS PPO,0.036,0
v7,"Alexandria, LA MSA",Cigna PPO,professional,outpatient,2375786,85.39,60.81,611,1605,89991,2365728,BCBS PPO,0.004,0
v7,"Alexandria, LA MSA",UHC Choice POS Plus,TOTAL,TOTAL,5297513,73.56,49.68,643,2438,103711,5297513,UHC Choice POS Plus,0,0
v7,"Alexandria, LA MSA",UHC Choice POS Plus,institutional,inpatient,843047,95.4,84.97,7,623,1252,843047,UHC Choice POS Plus,0,0
v7,"Alexandria, LA MSA",UHC Choice POS Plus,institutional,outpatient,2058183,69.4,35.1,12,852,3677,2010175,BCBS PPO,0.024,0
v7,"Alexandria, LA MSA",UHC Choice POS Plus,professional,outpatient,2396282,68.21,49.78,635,1208,98782,2365728,BCBS PPO,0.013,0
v7,"Alexandria, LA MSA",UHC POS,TOTAL,TOTAL,5297403,73.57,49.67,643,2438,103438,5297513,UHC Choice POS Plus,0,0
v7,"Alexandria, LA MSA",UHC POS,institutional,inpatient,843047,95.4,84.97,7,623,1252,843047,UHC Choice POS Plus,0,0
v7,"Alexandria, LA MSA",UHC POS,institutional,outpatient,2058183,69.4,35.1,12,852,3677,2010175,BCBS PPO,0.024,0
v7,"Alexandria, LA MSA",UHC POS,professional,outpatient,2396172,68.25,49.77,635,1207,98509,2365728,BCBS PPO,0.013,0
v7,"Alexandria, LA MSA",UHC PPO,TOTAL,TOTAL,5222911,73.14,49.33,640,2508,102924,5297513,UHC Choice POS Plus,-0.014,0
v7,"Alexandria, LA MSA",UHC PPO,institutional,inpatient,829499,95.32,81.57,5,618,973,843047,UHC Choice POS Plus,-0.016,0
v7,"Alexandria, LA MSA",UHC PPO,institutional,outpatient,1997323,68.41,35.41,11,955,3399,2010175,BCBS PPO,-0.006,0
v7,"Alexandria, LA MSA",UHC PPO,professional,outpatient,2396089,68.25,49.77,633,1207,98552,2365728,BCBS PPO,0.013,0
v7,"Allentown-Bethlehem-Easton, PA-NJ MSA",Aetna Choice POS,TOTAL,TOTAL,5976607,90.53,66.9,5305,2813,239352,5541286,UHC Choice POS Plus,0.079,0
v7,"Allentown-Bethlehem-Easton, PA-NJ MSA",Aetna Choice POS,institutional,inpatient,1213051,100.0,96.87,21,665,9418,998486,UHC Choice POS Plus,0.215,1
v7,"Allentown-Bethlehem-Easton, PA-NJ MSA",Aetna Choice POS,institutional,outpatient,2159699,84.31,53.29,38,930,7731,2031575,UHC Choice POS Plus,0.063,0
v7,"Allentown-Bethlehem-Easton, PA-NJ MSA",Aetna Choice POS,professional,outpatient,2603856,91.26,64.22,5263,1680,222203,2491023,Cigna OAP,0.045,0
v7,"Allentown-Bethlehem-Easton, PA-NJ MSA",Aetna Open Choice PPO,TOTAL,TOTAL,5982296,90.51,66.9,5288,2810,237080,5541286,UHC Choice POS Plus,0.08,0
