row_grain,state,msa_id,msa_cbsa_name,carrier_plan_name,billing_class,setting_type,pos,presence_status,total_weighted_rate_base,total_weighted_rate_new,delta_total_weighted_rate,pct_change_total_weighted_rate,pct_carrier_mrf_spend_base,pct_carrier_mrf_spend_new,delta_pct_carrier_mrf,pct_hospital_mrf_spend_base,pct_hospital_mrf_spend_new,delta_pct_hospital_mrf,pct_imputed_spend_base,pct_imputed_spend_new,delta_pct_imputed,pct_greenyellow_base,pct_greenyellow_new,delta_pct_greenyellow,pct_red_base,pct_red_new,delta_pct_red,pct_missing_base,pct_missing_new,delta_pct_missing,spend_ratio_vs_bcbs_base,spend_ratio_vs_bcbs_new,delta_spend_ratio_vs_bcbs,n_rates_greenyellow_base,n_rates_greenyellow_new,n_msas_base,n_msas_new,n_states_in_msa_base,n_states_in_msa_new,is_multistate_msa_base,is_multistate_msa_new,is_multistate_msa,n_states_in_msa,review_label_base,review_label_new,supplementary_label_base,supplementary_label_new,label_changed,label_transition,flag_needs_review_base,flag_needs_review_new,flag_canonical_count_base,flag_canonical_count_new,review_direction,flag_big_spend_swing,flag_stoplight_swing,flag_source_swing,flag_label_changed,flag_appeared,flag_disappeared,flag_changed_any
MSA,WI,48020,"Watertown-Fort Atkinson, WI",Cigna OAP,professional,outpatient,Professional,BOTH,2652020,2984741,332721,12.55,23.21,49.68,26.47,0,0,0,76.79,50.32,-26.47,23.21,49.68,26.47,13.54,8.89,-4.65,63.25,41.44,-21.81,0.9678,1.0312,0.0634,7524,22221,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Missing",clean,clean,clean,1,"Low Carrier MRF, High Missing  ->  clean",1,0,2,0,improved,1,1,1,1,0,0,1
MSA,WI,48020,"Watertown-Fort Atkinson, WI",UHC Choice POS Plus,professional,outpatient,Professional,BOTH,2715908,2840037,124129,4.57,61.84,68.76,6.92,0,0,0,38.16,31.24,-6.92,61.84,68.76,6.92,9.9,13.55,3.65,28.26,17.69,-10.57,0.9912,0.9812,-0.01,55684,136937,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,1,0,0,0,0,1
MSA,WI,48140,"Wausau, WI",Aetna Choice POS,TOTAL,TOTAL,All,BOTH,7262417,7705751,443334,6.1,36.57,49.62,13.05,2.25,0.03,-2.22,61.17,50.35,-10.82,38.83,49.65,10.82,14.59,13.46,-1.13,46.59,36.88,-9.71,1.0132,1.0329,0.0197,128778,648360,1,1,1,1,false,false,false,1,Low Hospital MRF,Low Hospital MRF,clean,clean,0,,1,1,1,1,stable,0,1,1,0,0,0,1
MSA,WI,48140,"Wausau, WI",BCBS PPO,TOTAL,TOTAL,All,BOTH,7167853,7460538,292685,4.08,60.74,62.3,1.56,1.9,0.02,-1.88,37.36,37.68,0.32,62.64,62.32,-0.32,23.02,25.14,2.12,14.35,12.54,-1.81,1,1,0,351149,319776,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Red","Low Hospital MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,WI,48140,"Wausau, WI",Cigna OAP,TOTAL,TOTAL,All,BOTH,7139717,7316325,176608,2.47,7.59,6.8,-0.79,3.87,0,-3.87,88.54,93.2,4.66,11.46,6.8,-4.66,10.91,9.59,-1.32,77.63,83.6,5.97,0.9961,0.9807,-0.0154,13136,18310,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",clean,clean,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,WI,48140,"Wausau, WI",UHC Choice POS Plus,TOTAL,TOTAL,All,BOTH,7314010,7434629,120619,1.65,46.67,52.39,5.72,2.53,0,-2.53,50.8,47.61,-3.19,49.2,52.39,3.19,11.17,12.69,1.52,39.64,34.91,-4.73,1.0204,0.9965,-0.0239,118710,228861,1,1,1,1,false,false,false,1,Low Hospital MRF,Low Hospital MRF,clean,clean,0,,1,1,1,1,stable,0,0,0,0,0,0,0
MSA,WI,48140,"Wausau, WI",Aetna Choice POS,institutional,inpatient,Inpatient,BOTH,1434676,1415256,-19420,-1.35,0,0,0,11.12,0,-11.12,88.88,100,11.12,11.12,0,-11.12,3.48,0,-3.48,85.4,100,14.6,1.0749,1.0264,-0.0485,17,0,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,Sparse Sample,1,"Low Carrier MRF, High Missing  ->  Low Carrier MRF, Low Hospital MRF, High Missing",1,1,2,3,regressed,0,1,1,1,0,0,1
MSA,WI,48140,"Wausau, WI",BCBS PPO,institutional,inpatient,Inpatient,BOTH,1334691,1378834,44143,3.31,71.73,84.1,12.37,9.69,0,-9.69,18.58,15.9,-2.68,81.42,84.1,2.68,8.07,10.85,2.78,10.51,5.06,-5.45,1,1,0,2051,1806,1,1,1,1,false,false,false,1,clean,Low Hospital MRF,clean,clean,1,clean  ->  Low Hospital MRF,0,1,0,1,regressed,0,0,1,1,0,0,1
MSA,WI,48140,"Wausau, WI",Cigna OAP,institutional,inpatient,Inpatient,BOTH,1389467,1415256,25789,1.86,0,0,0,19.88,0,-19.88,80.12,100,19.88,19.88,0,-19.88,2.92,0,-2.92,77.21,100,22.79,1.041,1.0264,-0.0146,38,0,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,Sparse Sample,1,"Low Carrier MRF, High Missing  ->  Low Carrier MRF, Low Hospital MRF, High Missing",1,1,2,3,regressed,0,1,1,1,0,0,1
MSA,WI,48140,"Wausau, WI",UHC Choice POS Plus,institutional,inpatient,Inpatient,BOTH,1415444,1463278,47834,3.38,79.24,87.62,8.38,12.38,0,-12.38,8.38,12.38,4,91.62,87.62,-4,7.97,9.3,1.33,0.41,3.09,2.68,1.0605,1.0612,0.0007,1799,1747,1,1,1,1,false,false,false,1,clean,Low Hospital MRF,clean,clean,1,clean  ->  Low Hospital MRF,0,1,0,1,regressed,0,0,1,1,0,0,1
MSA,WI,48140,"Wausau, WI",Aetna Choice POS,institutional,outpatient,Outpatient,BOTH,2300967,2304691,3724,0.16,31.67,42.74,11.07,0.18,0.1,-0.08,68.16,57.16,-11,31.84,42.84,11,19.87,19.91,0.04,48.28,37.26,-11.02,0.9939,1.0225,0.0286,384,649,1,1,1,1,false,false,false,1,Low Hospital MRF,Low Hospital MRF,clean,clean,0,,1,1,1,1,stable,0,1,1,0,0,0,1
MSA,WI,48140,"Wausau, WI",BCBS PPO,institutional,outpatient,Outpatient,BOTH,2315010,2254051,-60959,-2.63,32.99,27.06,-5.93,0.28,0.06,-0.22,66.73,72.87,6.14,33.27,27.13,-6.14,42.65,51.27,8.62,24.07,21.61,-2.46,1,1,0,5305,5624,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Red","Low Hospital MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,WI,48140,"Wausau, WI",Cigna OAP,institutional,outpatient,Outpatient,BOTH,2282792,2242169,-40623,-1.78,2.89,2.89,0,0,0,0,97.1,97.11,0.01,2.9,2.89,-0.01,7.9,15.32,7.42,89.21,81.8,-7.41,0.9861,0.9947,0.0086,44,36,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,Sparse Sample,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,WI,48140,"Wausau, WI",UHC Choice POS Plus,institutional,outpatient,Outpatient,BOTH,2265564,2226454,-39110,-1.73,15.85,17.06,1.21,0.44,0.01,-0.43,83.71,82.93,-0.78,16.29,17.07,0.78,7.96,7.32,-0.64,75.75,75.61,-0.14,0.9786,0.9878,0.0092,2390,2713,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",clean,clean,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,WI,48140,"Wausau, WI",Aetna Choice POS,professional,outpatient,Professional,BOTH,3526774,3985804,459030,13.02,54.65,71.22,16.57,0,0,0,45.35,28.78,-16.57,54.65,71.22,16.57,15.66,14.52,-1.14,29.69,14.26,-15.43,1.0025,1.0413,0.0388,128377,647711,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,1,1,1,0,0,0,1
